ID,Probability
1,6.56378206547758e-05
2,8.893253580818774e-07
3,2.828029693479431e-07
4,0.0002604662928784122
5,0.004249086921069263
6,1.036160667899846e-07
7,2.6079410895006293e-07
8,1.1811012943690263e-09
9,1.127840158328056e-08
10,0.058948865804056685
11,0.0002015589708712906
12,3.1642954741342113e-06
13,3.348182862281832e-08
14,0.0013944471431145307
15,1.2689587720399977e-06
16,0.0038969581099825494
17,1.1572150513369726e-08
18,0.00021031313136101658
19,0.0026147818610462972
20,2.323092393353955e-05
21,9.306388995489415e-06
22,4.357017578106744e-07
23,2.2814104143390626e-08
24,7.097342588223752e-08
25,8.324439322086675e-06
26,1.8263319637267615e-06
27,2.1201514941595765e-05
28,2.3152676783769418e-08
29,0.0006906225844288422
30,3.2485738054076446e-06
31,4.984986183803771e-05
32,5.009437160163374e-07
33,7.47263205636831e-07
34,2.591412956683964e-06
35,8.384053313211575e-07
36,6.647797248390834e-06
37,0.000944931090224266
38,2.3248616689841693e-07
39,3.7964830535504456e-05
40,1.4240251758170416e-06
41,1.3694756810424013e-05
42,0.00026556224224055666
43,2.4595370170178937e-05
44,3.919166866081713e-07
45,4.615359690884937e-08
46,1.0434937476901466e-09
47,6.957916546633258e-10
48,8.272652505367628e-07
49,8.74947852898354e-05
50,8.677951705377802e-07
51,5.058047860930781e-06
52,1.245557892223608e-10
53,1.8534009574273156e-05
54,1.5768422584374725e-05
55,0.00042652781645993477
56,2.02159091498543e-05
57,1.547729733005207e-08
58,0.0040268799389173125
59,6.874087941995767e-07
60,0.0002762064865351446
61,2.2019594248590894e-07
62,1.793510345386683e-05
63,0.0007239383166017987
64,1.0975824000747295e-07
65,1.399890614226086e-05
66,7.193766510263827e-09
67,5.2160696765258475e-05
68,0.0003787326018451722
69,3.8370294225245945e-07
70,0.0001747630798291592
71,1.2330557744934653e-06
72,0.0020529621622624836
73,2.128520918373414e-08
74,0.0008142364562458387
75,2.01042683069904e-05
76,6.184760564358563e-07
77,6.788986748352758e-06
78,8.337018101109814e-05
79,7.868960661921289e-08
80,0.0001075311582253455
81,7.220090320754442e-06
82,9.772499909241206e-06
83,0.0051336890962505365
84,1.3395375852140473e-09
85,7.71839595795802e-06
86,7.700565738063766e-06
87,0.012327407027081828
88,1.2220807435200908e-05
89,0.005272239842376683
90,0.003886725670251063
91,0.00046131406479647206
92,2.736243255670689e-06
93,7.122994855512823e-06
94,8.049816881145308e-07
95,2.3623701626457776e-07
96,1.0063340862762203e-07
97,1.2202167770561477e-06
98,2.905684218747571e-05
99,3.335718860394532e-06
100,0.002672906013940922
101,1.590396565693182e-05
102,5.519572653950267e-05
103,6.778356802257879e-08
104,5.8432882581634355e-05
105,0.00015965336155680375
106,0.0045777458917931405
107,0.0002556031614080463
108,9.561899148827307e-10
109,8.178546615869198e-07
110,1.912738203543184e-05
111,7.473371973603119e-07
112,0.0003453649878469211
113,7.913750974483239e-05
114,8.252940155135073e-05
115,0.0009272105940780814
116,2.4230395015468375e-07
117,4.0209069796620417e-08
118,0.0016358043204121894
119,5.007581597969223e-05
120,3.465543315688711e-07
121,2.0650281017614048e-07
122,2.473181103328559e-06
123,1.1798408861136456e-06
124,1.734019236472242e-05
125,1.2128632356364403e-05
126,7.193840019505399e-07
127,1.4149642308470108e-11
128,5.742477653249561e-06
129,7.267409779449159e-08
130,0.000443715596689164
131,1.231578694116578e-07
132,6.486676106174916e-05
133,3.614540818242443e-07
134,1.0693371351983384e-07
135,1.5292425144932762e-08
136,1.1986198045753116e-09
137,1.972937507777754e-05
138,1.271471611844471e-05
139,4.5018902089661384e-07
140,0.0003439795100060227
141,3.3091998535440335e-09
142,4.0483945015462145e-07
143,7.624033917773649e-10
144,0.00020508119030842388
145,4.305296243354708e-05
146,0.0011454527548949974
147,1.870033901138813e-09
148,2.5492581312305913e-06
149,2.8434311904500514e-07
150,2.5714683562387534e-06
151,1.4317044490105345e-07
152,0.0007108611007814876
153,2.1376894768206416e-08
154,2.9371214981264443e-07
155,9.618711702518713e-07
156,9.970233248803426e-06
157,4.881057543863036e-06
158,5.481567414671466e-08
159,3.560531588763656e-06
160,2.272642655824931e-05
161,1.236382558248342e-07
162,7.99903335182423e-06
163,1.2720894175602497e-05
164,9.832878534735044e-06
165,9.822761719084987e-07
166,5.9995024750544385e-06
167,1.2008297250379524e-05
168,0.00037122427666278943
169,1.327623249804186e-07
170,6.871471989334365e-07
171,2.4942394528274846e-09
172,1.936530750527947e-08
173,0.00017194445744924693
174,0.002400098062157766
175,5.150896742268582e-06
176,1.2955393786037756e-05
177,1.4795519965251377e-06
178,1.2095160174144661e-06
179,3.605019331887958e-07
180,1.2085456680593678e-07
181,0.0009111637324855576
182,1.2377960376358664e-05
183,4.493184996450501e-06
184,1.2007559810319635e-07
185,2.2331318039208384e-06
186,5.486793195604812e-08
187,4.751191940699444e-06
188,5.3971035160318805e-05
189,1.0620020275623997e-05
190,1.654646852250321e-05
191,1.7223420321709533e-06
192,9.231736636700226e-06
193,1.9672090403583447e-06
194,1.5436087757239728e-07
195,5.333361157754509e-05
196,2.1720753332945397e-05
197,4.791447621705599e-09
198,1.3759434726735197e-07
199,1.8243707101097144e-06
200,5.161667123701263e-09
201,6.43580320004457e-05
202,2.2863067640665264e-09
203,3.763077472925689e-06
204,2.2460862890715668e-08
205,6.041570143265109e-08
206,2.224541776100548e-08
207,1.3577521524534845e-05
208,1.6139826897416957e-08
209,0.00035175054107692107
210,2.2682721861728546e-10
211,0.011269970904140903
212,0.00011454676183696599
213,5.730034500537446e-07
214,2.89584355422903e-07
215,0.00039124731345445906
216,0.0003384595000817261
217,6.472330162750876e-07
218,4.069494324272436e-05
219,1.9369797346623046e-06
220,2.3595488058865963e-09
221,0.0002882946940246113
222,1.1843239164361187e-07
223,1.7593753034973768e-06
224,1.3926150013919299e-06
225,6.429700234938265e-07
226,0.0009387688398043913
227,1.324608807799221e-05
228,1.0005190531150558e-06
229,2.4560957491724396e-06
230,1.2094559081523891e-05
231,0.003890730885201825
232,2.336852717142248e-07
233,2.3415958218632059e-07
234,3.9174079625759285e-07
235,2.2737253851309727e-09
236,3.661226221552378e-05
237,1.4419825068427212e-10
238,4.1786439718542093e-10
239,0.0035950550080790502
240,3.7289348155601037e-06
241,2.9091642207274927e-06
242,3.9930899996944145e-07
243,9.065521816547197e-08
244,4.559401155467326e-07
245,0.0016076428345962962
246,5.014225262091817e-09
247,0.00013730524070976988
248,3.101606517283388e-09
249,2.273616194733937e-06
250,5.199469908514784e-05
251,8.120604388852702e-08
252,0.0016560000855277272
253,3.4959778259953104e-07
254,0.0017115908784007987
255,5.6649438240619303e-11
256,2.628009370381804e-06
257,9.355230061368013e-06
258,2.115403073188582e-06
259,1.876484016347639e-06
260,0.0026458696989387245
261,0.00013568110587795708
262,9.34373343685072e-06
263,1.1535561061573492e-08
264,0.0013204297799061333
265,8.442412837045968e-06
266,1.1472623426036438e-05
267,1.0579640123720924e-05
268,0.0004152881973873156
269,1.7318462303489726e-05
270,3.459748004581593e-07
271,2.663033434872532e-08
272,0.001910286520633651
273,9.634403095464062e-09
274,6.307495952359182e-07
275,4.305482177758173e-09
276,9.540024726224441e-05
277,4.1537717054578216e-09
278,4.1520667357839457e-07
279,4.125169049518795e-05
280,0.0017894976184315552
281,0.000656132559131071
282,1.565527575083889e-06
283,8.218876847866719e-06
284,3.648034532422355e-08
285,2.70633477523642e-07
286,4.442224075580029e-05
287,0.0003416004920328433
288,8.177554361334003e-05
289,5.236851285794402e-07
290,5.553834255301124e-06
291,0.018687674078049363
292,8.161710298929383e-10
293,6.96546745373637e-05
294,8.853768926636784e-06
295,4.0747114306206257e-10
296,3.296922132393076e-05
297,1.5681086488747138e-07
298,1.6330245133892713e-06
299,4.672954911005376e-09
300,1.0495597497780272e-08
301,1.0103988597720614e-05
302,2.627689227716234e-07
303,4.25685045659756e-08
304,3.7122511399281836e-07
305,0.000151995149885167
306,2.2741678469028817e-08
307,9.169305781868581e-12
308,0.0771555470902132
309,1.9675592936616903e-05
310,0.0003524399974248282
311,0.00927650843416181
312,0.0002542124282974297
313,0.0001114740616342413
314,6.63061279721922e-06
315,0.0006061581389967509
316,8.839699709603113e-05
317,4.461150266116614e-05
318,9.251798590520916e-08
319,1.0789218117102434e-07
320,1.0164593248626222e-05
321,0.023466115112553504
322,4.387051118458915e-06
323,2.3307307953596896e-06
324,4.9709030921640465e-06
325,1.7647248947060966e-05
326,1.522460564953795e-08
327,2.217802033364126e-08
328,2.8550260715853737e-08
329,0.0018012138862699783
330,6.566020290125159e-08
331,0.0007598941605260065
332,2.5874035820004397e-06
333,3.1428773474139614e-05
334,4.933539365996253e-07
335,9.056198371419625e-09
336,4.467101568222487e-06
337,0.0006391362221680361
338,2.712865450575017e-06
339,1.636720643024914e-05
340,0.0008158529131992697
341,6.418587861205874e-08
342,7.039898327688544e-07
343,1.2172112597127097e-05
344,2.506883349336357e-06
345,2.6074681454709886e-09
346,1.8108450159862267e-07
347,0.00018692446096987706
348,0.00030633520754947216
349,3.77548874880211e-05
350,5.517027954768877e-06
351,2.8790449310017036e-09
352,8.26288831557416e-05
353,1.352362387700458e-08
354,7.228403900816416e-06
355,2.0207518083503687e-06
356,9.013653730907166e-08
357,0.00844828302646476
358,2.1203617661342857e-09
359,3.844353570247903e-08
360,2.2932843929675757e-06
361,4.071272829667302e-05
362,0.0001004241321224417
363,3.4973285424751406e-07
364,0.0001119612215201063
365,0.03835873530769214
366,0.001474343240155457
367,2.5117433671510812e-05
368,1.3477337608626087e-06
369,1.1518476690258404e-08
370,2.4191551862188057e-05
371,3.6704868920998586e-06
372,0.00026827120026538245
373,3.234953857190471e-07
374,7.470683140674913e-07
375,1.7393726824038827e-06
376,1.4955448896507433e-10
377,3.9093348284942844e-05
378,2.544942121269013e-07
379,2.2623819753243714e-06
380,2.916827349536646e-06
381,2.0458320465850864e-05
382,7.187747227101276e-08
383,5.058412505231883e-08
384,6.407628755421961e-07
385,1.498794835954521e-08
386,3.803332814276769e-08
387,1.0830854318893761e-07
388,2.703844427922993e-05
389,1.553413417150345e-07
390,2.1999630185230073e-06
391,5.793493623211369e-09
392,1.5190076792260437e-06
393,2.7029265215635865e-09
394,0.003117554484987093
395,3.8048777906576806e-11
396,4.050787835848648e-09
397,5.8840013221322136e-08
398,2.0684595221253945e-05
399,6.908267651950619e-09
400,7.22787014355571e-05
401,1.4081740390518311e-08
402,1.0245581992257785e-07
403,1.1592610630123453e-05
404,5.294676983419839e-09
405,8.197606759042517e-06
406,1.0647644956730075e-05
407,6.907343093872753e-06
408,1.4080568174683655e-06
409,0.00032930666277346834
410,3.9154526010167455e-05
411,5.2217266846880874e-05
412,1.2865491546569958e-07
413,6.577959179026097e-05
414,1.2966137359328068e-05
415,3.748976683554628e-07
416,2.296288796487005e-07
417,1.5022038577666541e-05
418,2.5515148666110654e-05
419,4.241107100528968e-09
420,0.0033845736433767565
421,3.2493746859625314e-09
422,1.738684484255761e-07
423,0.00026903301838349775
424,8.757351898234199e-11
425,1.6498145617533505e-07
426,5.811291741554546e-10
427,4.187553967460052e-10
428,3.7617123423898296e-06
429,0.000163807566284242
430,1.0240221754763924e-06
431,1.7551386762522482e-05
432,2.6199582628006548e-08
433,1.9166490414384062e-05
434,9.681596328929134e-06
435,6.31957963569944e-06
436,0.00022666198877451186
437,0.004556206029078742
438,0.0024389729637522358
439,1.0677295429127021e-06
440,0.0023864279888099822
441,2.534765393851366e-06
442,4.400179696493745e-05
443,7.544429500952594e-06
444,9.012124260806971e-09
445,1.5196979526872562e-05
446,0.00025923800079203046
447,1.7296257485795885e-09
448,0.013208275589457452
449,6.168758101476917e-06
450,1.118629907828347e-08
451,5.212349993784159e-07
452,8.305119951276344e-08
453,0.004750010493090515
454,9.615095275501162e-05
455,6.119856357237979e-06
456,0.00015136563860203078
457,2.027109043848295e-06
458,1.4860943882460666e-05
459,5.837101125454168e-06
460,1.7196947656426735e-06
461,4.023862561881414e-05
462,0.00020626696247923879
463,2.668071307286856e-07
464,0.0003196341406665814
465,2.925942726861699e-06
466,1.691865044537974e-07
467,5.032839399173558e-07
468,0.00029150282676388794
469,3.3110841812521605e-09
470,6.22449016910009e-05
471,5.645007763597515e-10
472,1.3394224864421945e-06
473,3.2104994138922745e-07
474,5.8034923707560265e-06
475,0.000461813674549203
476,3.0901593935522498e-09
477,7.544412617067477e-08
478,2.2867080038967773e-07
479,1.776818041182977e-08
480,8.011403319308883e-09
481,1.0657054546454642e-06
482,7.281718183628951e-12
483,3.3795590960314825e-08
484,1.3619128320324465e-05
485,1.7266032708463946e-08
486,8.892252885331537e-05
487,5.574427070596475e-10
488,4.0668674547595275e-06
489,4.692870801764698e-06
490,1.618819622097446e-10
491,2.1295212283982465e-07
492,1.2874380479567568e-05
493,6.454148841385291e-06
494,1.6511594740378142e-06
495,3.0454842180987377e-07
496,4.1987908957375074e-07
497,2.5764979675136215e-07
498,6.656855376945145e-05
499,0.0002188664316308208
500,5.061018476743026e-07
501,9.479439164802583e-05
502,6.0778535594519154e-06
503,0.0002460906604488003
504,1.3619123424943791e-05
505,7.0305080494992e-07
506,2.7258211988718017e-07
507,1.0672490297387804e-06
508,3.3590763594408236e-08
509,1.310655905755332e-07
510,5.288403883924105e-07
511,9.475717345734129e-05
512,1.995246667136611e-05
513,1.0615005372386932e-05
514,3.2598134060606224e-06
515,1.7625434026087777e-05
516,0.0009788227372958275
517,9.148141034539984e-08
518,9.97099341230504e-08
519,2.4020217122908406e-07
520,0.00017266802974501044
521,1.746108803327641e-07
522,8.267841102011219e-08
523,7.054650508911318e-05
524,1.3470251217503294e-07
525,4.784868487374252e-06
526,0.0069335195970754455
527,0.00033223073448679895
528,9.67127324953267e-07
529,3.3899802477482903e-09
530,2.78273559188348e-05
531,3.406587731783203e-07
532,9.044781381827541e-11
533,5.9250091511096966e-06
534,2.5695336631324973e-11
535,8.521302333769016e-05
536,1.3871023156048564e-07
537,1.9470875045899196e-08
538,1.2785320820502584e-05
539,1.7829288039278154e-06
540,6.850875479850916e-08
541,3.6555464211879123e-07
542,2.3405890331142393e-06
543,1.68302891317982e-07
544,0.0010417379680304772
545,0.0021659321344554773
546,3.696938444492704e-08
547,0.0015411657441895528
548,5.774748902688787e-09
549,2.834049661818738e-10
550,0.0023652524847893827
551,0.000222488254780402
552,6.633232273475108e-07
553,8.279730717266055e-06
554,2.1879883542276955e-06
555,8.716741828626165e-09
556,0.00010713463985275073
557,0.0028128547974322795
558,5.9689991692524734e-05
559,1.7851452950178218e-05
560,4.049167413103298e-07
561,1.0235872309187335e-08
562,1.1072522853149467e-05
563,0.00012948398659735203
564,2.596772420040005e-07
565,0.003459616240565965
566,8.570698074714429e-08
567,8.495174894784067e-08
568,1.646710184359774e-07
569,0.0001836570073109367
570,7.802189029085404e-09
571,6.301947448766643e-05
572,7.235730146793483e-05
573,1.3038833213882992e-05
574,7.559121121904326e-05
575,1.9204772480183833e-06
576,2.2247290804577606e-07
577,1.454934225900176e-07
578,5.854168190592309e-06
579,0.007727023550316991
580,2.496730455955051e-07
581,0.0002763822507833357
582,1.467865484180992e-05
583,7.256727603486365e-08
584,0.0001964174789798001
585,0.00011087542894443359
586,8.806034850204675e-08
587,8.982435770859109e-08
588,1.937157887540479e-05
589,4.431804104239482e-05
590,1.1398567821387163e-06
591,1.6644483318208323e-05
592,0.0013266716355225768
593,9.72890759645773e-07
594,2.3394906740454244e-09
595,2.3157154053508728e-05
596,1.8745230832545354e-09
597,3.083198843742231e-05
598,5.1358451560548784e-09
